spg,n_atoms,numIons,wps,count
198,48,"(12, 4, 32)","0,1,0-0-1-1",1
198,52,"(4, 16, 32)","1,0-1,0-0-1-1",2
198,52,"(8, 12, 32)","1-1,0,0-0-1-1",1
198,52,"(12, 8, 32)","0,1-1,0-0-1-1",1
198,52,"(16, 4, 8, 24)","0-1,1,1-1,0-0",3
198,56,"(4, 4, 12, 12, 24)","1,1,0,0,0-0",1
198,56,"(4, 8, 44)","1,1-1,0-0-0-1-1",1
198,56,"(8, 4, 12, 32)","1-1,1,0,0-0-1-1",3
198,56,"(8, 12, 4, 32)","1-1,0,1,0-0-1-1",13
198,56,"(16, 8, 32)","0-1,1-1,0-0-1-1",1
198,56,"(24, 4, 4, 24)","0-0,1,1,0-1-1-1",1
198,56,"(28, 4, 24)","0-0-1,1,0-1-1-1",7
198,60,"(32, 28)","0-0-1-1,0-0-1",3
198,60,"(36, 24)","0-0-1-1-1,0-0",1
198,64,"(4, 4, 4, 4, 48)","1,1,1,1,0-0-0-0",1
198,64,"(4, 4, 12, 44)","1,1,0,0-0-0-1-1",1
198,64,"(4, 36, 24)","1,0-0-0,0-1-1-1",2
198,64,"(32, 32)","0-0-1-1,0-0-1-1",3
198,68,"(4, 24, 16, 24)","1,0-0,1-1-1-1,0-0",2
198,68,"(8, 8, 12, 4, 36)","1-1,1-1,0,1,0-0-0",1
198,68,"(12, 4, 12, 4, 36)","1-1-1,1,0,1,0-0-0",3
198,68,"(12, 4, 16, 36)","1-1-1,1,0-1,0-0-0",1
198,68,"(24, 16, 4, 24)","0-0,1-1-1-1,1,0-0",1
198,72,"(4, 8, 12, 48)","1,1-1,0,0-0-0-0",1
198,72,"(4, 28, 16, 24)","1,0-0-1,1-1-1-1,0-0",2
198,72,"(36, 8, 28)","0-0-1-1-1,1-1,0-0-1",10
198,76,"(4, 4, 8, 12, 48)","1,1,1-1,0,0-0-0-0",4
198,76,"(8, 4, 4, 12, 48)","1-1,1,1,0,0-0-0-0",22
198,76,"(8, 8, 12, 48)","1-1,1-1,0,0-0-0-0",56
198,76,"(8, 12, 8, 48)","1-1,0,1-1,0-0-0-0",21
198,76,"(8, 20, 48)","1-1,0-1-1,0-0-0-0",1
198,76,"(12, 8, 8, 48)","0,1-1,1-1,0-0-0-0",7
198,76,"(16, 4, 36, 12, 8)","0-1,1,0-0-0,0,1-1",2
198,76,"(16, 16, 24, 20)","0-1,0-1,0-0,0-1-1",1
198,80,"(12, 24, 44)","1-1-1,0-0,0-0-0-1-1",2
198,80,"(16, 4, 40, 20)","0-1,1,0-0-0-1,0-1-1",1
198,84,"(4, 8, 12, 12, 48)","1,1-1,0,0,0-0-0-0",1
198,96,"(8, 24, 64)","1-1,0-0,0-0-0-0-1-1-1-1",2
198,96,"(16, 16, 64)","0-1,0-1,0-0-0-0-1-1-1-1",5
198,100,"(8, 28, 4, 60)","1-1,0-0-1,1,0-0-0-0-0",1
198,104,"(8, 12, 28, 4, 52)","1-1,0,0-0-1,1,0-0-0-0-1",1
198,108,"(8, 32, 12, 8, 48)","1-1,0-0-1-1,0,1-1,0-0-0-0",1
198,120,"(4, 72, 4, 24, 4, 12)","1,0-0-0-0-0-0,1,0-0,1,0",1
198,128,"(4, 4, 24, 96)","1,1,0-0,0-0-0-0-0-0-0-0",1
198,128,"(4, 72, 20, 16, 16)","1,0-0-0-0-0-0,0-1-1,0-1,0-1",2
198,128,"(24, 12, 16, 76)","0-0,0,1-1-1-1,0-0-0-0-0-1-1-1-1",2
198,136,"(4, 4, 4, 72, 4, 48)","1,1,1,0-0-0-0-0-0,1,0-0-0-0",2
198,140,"(12, 4, 72, 16, 36)","1-1-1,1,0-0-0-0-0-0,0-1,0-0-0",3
198,152,"(24, 12, 16, 24, 76)","0-0,0,1-1-1-1,0-0,0-0-0-0-0-1-1-1-1",2
198,160,"(4, 12, 120, 24)","1,1-1-1,0-0-0-0-0-0-0-0-0-1-1-1,0-0",1
198,160,"(8, 8, 12, 12, 24, 96)","1-1,1-1,0,0,0-0,0-0-0-0-0-0-0-0",1
198,160,"(8, 12, 12, 24, 8, 96)","1-1,0,0,0-0,1-1,0-0-0-0-0-0-0-0",1
198,160,"(12, 12, 12, 24, 100)","1-1-1,0,0,0-0,0-0-0-0-0-0-0-0-1",2
198,160,"(12, 12, 24, 12, 100)","0,0,0-0,1-1-1,0-0-0-0-0-0-0-0-1",1
198,176,"(12, 8, 36, 120)","0,1-1,0-0-0,0-0-0-0-0-0-0-0-0-0",1
198,200,"(12, 8, 24, 36, 120)","0,1-1,0-0,0-0-0,0-0-0-0-0-0-0-0-0-0",2
198,212,"(16, 144, 52)","0-1,0-0-0-0-0-0-0-0-0-0-0-0,0-0-0-0-1",1
198,224,"(8, 16, 144, 48, 8)","1-1,0-1,0-0-0-0-0-0-0-0-0-0-0-0,0-0-0-0,1-1",1
198,264,"(72, 48, 144)","0-0-0-0-1-1-1-1-1-1,0-0-0-0,0-0-0-0-0-0-0-0-0-0-0-0",1
198,336,"(8, 24, 216, 72, 8, 8)","1-1,0-0,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-0-0-0-0-0,1-1,1-1",1
198,336,"(24, 224, 72, 8, 8)","0-0,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1,0-0-0-0-0-0,1-1,1-1",1
199,8,"(8,)",2,1
199,16,"(8, 8)","2,2",3
199,28,"(8, 8, 12)","2,2,1",7
199,28,"(8, 12, 8)","2,1,2",2
199,28,"(12, 8, 8)","1,2,2",10
199,36,"(12, 24)","1,0",1
199,40,"(8, 8, 24)","2,2,1-1",4
199,40,"(12, 12, 8, 8)","1,1,2,2",1
199,40,"(20, 8, 12)","1-2,2,1",34
199,48,"(8, 24, 8, 8)","2,0,2,2",1
199,48,"(12, 8, 8, 20)","1,2,2,1-2",2
199,48,"(24, 8, 8, 8)","1-1,2,2,2",1
199,64,"(8, 8, 12, 36)","2,2,1,0-1",3
199,72,"(24, 48)","0,0-1-1",2
199,80,"(8, 24, 48)","2,1-1,0-0",2
199,80,"(12, 12, 8, 48)","1,1,2,0-0",2
199,80,"(12, 48, 20)","1,0-0,1-2",1
199,80,"(32, 48)","1-1-2,0-0",2
199,80,"(48, 32)","0-0,1-1-2",1
199,84,"(8, 12, 8, 56)","2,1,2,0-0-2",1
199,88,"(8, 24, 8, 48)","2,0,2,0-0",1
199,96,"(8, 24, 64)","2,0,0-1-1-2-2",1
199,144,"(32, 8, 80, 24)","1-1-2,2,0-0-0-2,0",1
199,168,"(32, 24, 8, 104)","0-2,0,2,0-0-0-0-2",1
199,184,"(48, 24, 16, 96)","0-0,1-1,2-2,0-0-0-0",1
199,200,"(16, 24, 24, 24, 96, 16)","2-2,1-1,0,0,0-0-0-0,2-2",1
199,240,"(32, 48, 8, 48, 56, 48)","1-1-2,0-0,2,0-0,0-0-2,0-0",1
199,288,"(8, 24, 32, 32, 96, 96)","2,0,0-2,0-2,0-0-0-0,0-0-0-0",1
199,320,"(48, 32, 48, 192)","1-1-2-2-2,1-1-2,0-0,0-0-0-0-0-0-0-0",1
200,8,"(1, 1, 6)","10,11,6",1
200,8,"(1, 6, 1)","10,6,11",7
200,8,"(1, 6, 1)","11,6,10",1
200,8,"(1, 7)","11,5-10",1
200,8,"(6, 1, 1)","6,10,11",32
200,8,"(6, 1, 1)","6,11,10",17
200,8,"(7, 1)","6-10,11",2
200,8,"(7, 1)","6-11,10",1
200,11,"(1, 1, 3, 6)","11,10,9,5",7
200,11,"(1, 4, 6)","10,9-11,5",1
200,15,"(1, 6, 8)","10,6,3",2
200,15,"(7, 8)","6-10,3",1
200,16,"(1, 1, 6, 8)","10,11,5,3",1
200,16,"(1, 1, 6, 8)","10,11,6,3",24
200,16,"(1, 1, 6, 8)","11,10,6,3",2
200,32,"(1, 7, 24)","11,6-10,1-2",1
200,32,"(6, 1, 1, 24)","6,11,10,1-2",1
200,32,"(7, 1, 24)","6-11,10,1-2",1
200,32,"(12, 8, 12)","2,3,1",4
200,32,"(24, 1, 1, 6)","1-2,11,10,6",4
200,32,"(24, 1, 7)","1-2,10,6-11",5
200,34,"(8, 1, 1, 6, 18)","3,10,11,8-9,4-6-7",1
200,34,"(8, 2, 6, 18)","3,10-11,8-9,4-6-7",1
200,35,"(3, 8, 24)","9,3,1-2",1
200,36,"(4, 8, 24)","8-10,3,1-2",1
200,39,"(1, 6, 32)","11,6,2-3-4-5",1
200,39,"(6, 1, 32)","6,11,2-3-4-5",3
200,39,"(6, 14, 1, 18)","6,3-5,11,2-4",1
200,39,"(6, 14, 18, 1)","5,3-6,2-4,11",1
200,39,"(6, 14, 18, 1)","6,3-5,2-4,11",2
200,39,"(6, 15, 18)","6,3-5-10,1-7",1
200,39,"(6, 15, 18)","6,3-5-11,2-4",5
200,39,"(6, 32, 1)","6,2-3-4-5,11",8
200,39,"(6, 33)","6,1-3-5-7-10",2
200,39,"(6, 33)","6,2-3-4-5-11",1
200,40,"(1, 1, 8, 6, 24)","11,10,3,8-9,1-2",1
200,40,"(1, 8, 6, 1, 24)","11,3,8-9,10,1-2",1
200,40,"(6, 15, 18, 1)","5,3-6-11,2-4,10",1
200,48,"(48,)",1-1-2-2,1
200,126,"(6, 120)","5,0-0-0-0-1-2",1
200,126,"(18, 72, 36)","2-5,0-0-1-2,0-6-7",1
200,138,"(24, 114)","1-2,0-0-1-1-2-2-4-6-7",1
200,138,"(102, 24, 12)","0-0-1-1-2-4-6-7,1-2,2",1
200,140,"(78, 14, 48)","0-1-1-2-2-4,2-10-11,0-1-5-7",1
200,140,"(114, 26)","0-0-1-1-2-2-4-5-7,1-2-10-11",3
200,140,"(114, 26)","0-0-1-1-2-2-4-6-7,1-2-10-11",1
200,140,"(116, 24)","0-0-1-1-2-2-4-5-7-10-11,1-2",1
200,146,"(60, 48, 38)","0-1-2-4-7,0-1-2,1-2-5-6-10-11",1
200,157,"(49, 108)","1-2-3-3-5-9,0-0-1-1-2-2-6-6",1
201,32,"(4, 4, 24)","5,6,0",3
201,40,"(2, 4, 4, 6, 24)","7,5,6,4,0",1
201,40,"(2, 4, 6, 4, 24)","7,5,4,6,0",2
201,40,"(2, 4, 6, 4, 24)","7,6,4,5,0",2
201,40,"(4, 4, 8, 24)","5,6,4-7,0",2
201,40,"(4, 4, 8, 24)","6,5,4-7,0",4
201,40,"(4, 8, 4, 24)","5,4-7,6,0",16
201,40,"(4, 8, 4, 24)","6,4-7,5,0",12
201,40,"(8, 4, 4, 24)","4-7,5,6,0",223
201,40,"(8, 4, 4, 24)","4-7,6,5,0",191
201,40,"(12, 4, 24)","4-6-7,5,0",3
201,44,"(4, 8, 26, 6)","5,3,0-7,4",1
201,44,"(6, 4, 8, 26)","4,5,3,0-7",1
201,56,"(8, 12, 36)","3,1,0-2",1
201,60,"(12, 12, 36)","3-5,1,0-2",3
201,68,"(4, 8, 12, 44)","5,3,1,0-2-3",1
201,68,"(12, 12, 44)","1,3-5,0-2-3",1
201,68,"(12, 12, 44)","3-5,1,0-2-3",3
201,68,"(12, 12, 44)","3-6,1,0-2-3",4
201,80,"(24, 56)","0,0-0-3",1
201,84,"(4, 24, 56)","5,0,0-0-3",4
201,84,"(4, 24, 56)","6,0,0-0-3",1
201,84,"(24, 4, 56)","0,6,0-0-3",3
201,88,"(2, 4, 34, 48)","7,6,0-4-5,0-0",1
201,88,"(2, 10, 4, 24, 48)","7,4-5,6,0,0-0",6
201,88,"(8, 24, 56)","3,0,0-0-3",4
201,88,"(10, 2, 4, 24, 48)","4-5,7,6,0,0-0",11
201,96,"(16, 4, 12, 64)","2-5,6,1,0-0-3-3",1
201,200,"(8, 96, 24, 72)","5-6,0-0-0-0,0,0-0-0",1
202,88,"(4, 4, 32, 48)","7,8,4-6,1",3
202,88,"(4, 36, 48)","8,4-6-7,1",1
202,88,"(8, 4, 4, 24, 48)","6,7,8,4,1",3
202,88,"(8, 4, 4, 24, 48)","6,8,7,4,1",8
202,88,"(12, 4, 24, 48)","6-7,8,4,1",1
202,104,"(8, 48, 48)","6,1,1",5
202,108,"(12, 48, 48)","6-7,1,1",1
202,112,"(8, 4, 100)","6,7,1-1-8",1
202,112,"(8, 100, 4)","6,1-1-7,8",5
202,112,"(8, 100, 4)","6,1-1-8,7",3
202,116,"(4, 48, 64)","8,1,3-3",2
202,120,"(4, 32, 4, 32, 48)","7,3,8,4-6,1",1
202,124,"(12, 48, 64)","6-7,1,3-3",1
202,124,"(12, 48, 64)","6-8,1,3-3",1
202,136,"(48, 80, 8)","1,1-3,6",1
202,144,"(12, 80, 52)","6-7,1-3,1-8",1
202,240,"(240,)",0-0-1,1
202,264,"(200, 8, 56)","0-1-3-4,6,1-7-8",1
202,264,"(200, 12, 52)","0-1-3-4,6-7,1-8",1
202,264,"(208, 56)","0-1-3-4-6,1-7-8",1
203,160,"(24, 8, 128)","3-6,5,0-2",1
203,208,"(48, 16, 32, 16, 96)","1,3,2,4,0",2
203,224,"(64, 32, 128)","1-3,2,0-2",1
203,224,"(64, 40, 120)","1-3,2-5,0-4-6",1
203,232,"(48, 8, 16, 32, 128)","1,5,4,2,0-2",1
203,232,"(48, 16, 8, 32, 128)","1,3,6,2,0-2",16
203,232,"(48, 16, 8, 32, 128)","1,4,5,2,0-2",5
203,232,"(48, 16, 32, 8, 128)","1,3,2,6,0-2",24
203,232,"(48, 16, 32, 8, 128)","1,4,2,5,0-2",13
203,232,"(48, 32, 16, 8, 128)","1,2,3,6,0-2",2
203,320,"(96, 32, 192)","1-2-5-6,3-4,0-0",2
203,408,"(136, 272)","0-2-5,0-0-1-2",1
203,832,"(16, 16, 512, 104, 88, 96)","3,4,0-0-0-0-0-2,0-6,1-2-5,0",1
204,26,"(2, 24)","7,1",1
204,26,"(24, 2)","1,7",4
204,32,"(8, 24)","5,1",16
204,32,"(24, 8)","1,5",8
204,32,"(24, 8)","1,6-7",1
204,34,"(2, 8, 24)","7,5,1",33
204,34,"(2, 24, 8)","7,1,5",46
204,34,"(8, 2, 24)","5,7,1",2
204,36,"(12, 24)","3,1",1
204,36,"(12, 24)","4,1",1
204,38,"(6, 8, 24)","6,5,1",6
204,38,"(8, 6, 24)","5,6,1",6
204,38,"(14, 24)","5-6,1",1
204,38,"(24, 2, 12)","1,7,3",8
204,38,"(24, 12, 2)","1,3,7",26
204,40,"(2, 6, 8, 24)","7,6,5,1",39
204,40,"(2, 8, 6, 24)","7,5,6,1",55
204,40,"(2, 14, 24)","7,5-6,1",10
204,40,"(6, 8, 2, 24)","6,5,7,1",1
204,40,"(8, 2, 6, 24)","5,7,6,1",6
204,40,"(8, 6, 2, 24)","5,6,7,1",3
204,40,"(8, 8, 24)","5,6-7,1",1
204,40,"(8, 8, 24)","6-7,5,1",2
204,40,"(14, 2, 24)","5-6,7,1",3
204,46,"(12, 8, 26)","3,5,1-7",3
204,54,"(38, 16)","1-4-7,2",1
204,58,"(10, 12, 36)","5-7,3,1-4",1
204,82,"(8, 24, 50)","5,1,1-1-7",1
204,82,"(8, 50, 24)","5,1-1-7,1",2
204,124,"(8, 24, 30, 62)","5,1,1-6,0-3-7",4
204,126,"(14, 48, 64)","5-6,1-1,0-2",1
204,132,"(12, 120)","3,0-0-1",8
204,160,"(24, 136)","1,0-1-1-2-3-4",2
204,160,"(52, 84, 24)","1-2-3,0-1-3,1",1
204,160,"(136, 24)","0-1-1-2-3-4,1",2
204,162,"(16, 24, 122)","2,1,0-1-1-3-3-7",1
204,162,"(38, 16, 108)","1-4-7,2,0-1-1-3",2
204,162,"(64, 72, 26)","1-2-3-3,0-1,1-7",1
204,162,"(162,)",0-1-1-1-2-3-3-7,1
204,170,"(26, 44, 100)","1-7,1-3-5,0-1-2-4",1
204,174,"(12, 162)","3,0-1-1-1-1-2-7",1
204,200,"(8, 96, 24, 72)","5,0-0,1,0-1",1
205,8,"(8,)",1,1
205,12,"(4, 8)","2,1",2
205,12,"(4, 8)","3,1",62
205,12,"(8, 4)","1,3",12
205,16,"(4, 4, 8)","3,2,1",1
205,16,"(4, 8, 4)","2,1,3",1
205,16,"(8, 8)","1,1",7
205,32,"(4, 4, 24)","2,3,0",5
205,36,"(4, 8, 24)","2,1,0",4
205,36,"(4, 8, 24)","3,1,0",19
205,40,"(4, 4, 8, 24)","3,2,1,0",1
205,40,"(4, 8, 28)","2,1,0-3",1
205,40,"(4, 8, 28)","3,1,0-2",15
205,40,"(4, 12, 24)","3,1-2,0",1
205,40,"(8, 4, 4, 24)","1,2,3,0",1
205,40,"(8, 4, 28)","1,3,0-2",4
205,40,"(8, 8, 24)","1,1,0",3
205,40,"(8, 8, 24)","2-3,1,0",1
205,40,"(8, 24, 8)","1,0,1",1
205,40,"(8, 32)","1,0-1",10
205,40,"(24, 8, 8)","0,1,1",2
205,48,"(48,)",0-0,1
205,56,"(4, 4, 24, 24)","2,3,0,0",5
205,56,"(4, 4, 24, 24)","3,2,0,0",2
205,56,"(4, 4, 48)","2,3,0-0",1
205,60,"(4, 8, 48)","3,1,0-0",6
205,60,"(4, 24, 24, 8)","3,0,0,1",1
205,64,"(4, 4, 24, 8, 24)","3,2,0,1,0",1
205,64,"(28, 4, 32)","0-2,3,0-1",3
205,64,"(28, 4, 32)","0-3,2,0-1",2
205,64,"(28, 36)","0-2,0-1-3",2
205,68,"(4, 24, 16, 24)","3,0,1-1,0",1
205,68,"(28, 16, 24)","0-3,1-1,0",1
205,72,"(4, 4, 8, 56)","3,2,1,0-0-1",1
205,72,"(4, 24, 16, 28)","2,0,1-1,0-3",6
205,72,"(4, 24, 16, 28)","3,0,1-1,0-2",1
205,72,"(4, 28, 24, 16)","3,0-2,0,1-1",2
205,72,"(8, 8, 56)","2-3,1,0-0-1",3
205,72,"(8, 32, 32)","1,0-1,0-1",1
205,72,"(24, 4, 16, 28)","0,2,1-1,0-3",3
205,72,"(24, 20, 28)","0,1-1-2,0-3",1
205,72,"(24, 48)","0,0-0",3
205,72,"(32, 8, 8, 24)","0-1,1,1,0",1
205,72,"(32, 8, 32)","0-1,1,0-1",5
205,72,"(32, 16, 24)","0-1,1-1,0",9
205,72,"(36, 8, 28)","0-1-3,1,0-2",1
205,72,"(40, 32)","0-1-1,0-1",1
205,72,"(48, 24)","0-0,0",1
205,76,"(8, 28, 16, 24)","1,0-2,1-1,0",1
205,80,"(24, 8, 48)","0,1,0-0",3
205,80,"(24, 32, 24)","0,0-1,0",1
205,80,"(32, 48)","0-1,0-0",1
205,84,"(4, 8, 24, 48)","3,1,0,0-0",2
205,84,"(12, 24, 48)","1-3,0,0-0",20
205,84,"(24, 12, 48)","0,1-3,0-0",2
205,88,"(4, 4, 24, 56)","3,2,0,0-0-1",1
205,96,"(4, 4, 8, 80)","2,3,1,0-0-0-1",4
205,96,"(4, 4, 8, 80)","3,2,1,0-0-0-1",4
205,96,"(4, 4, 24, 64)","3,2,0,0-0-1-1",1
205,96,"(4, 4, 48, 8, 32)","3,2,0-0,1,0-1",2
205,96,"(4, 8, 4, 80)","2,1,3,0-0-0-1",1
205,96,"(4, 8, 4, 80)","3,1,2,0-0-0-1",3
205,96,"(8, 24, 64)","2-3,0,0-0-1-1",1
205,96,"(48, 48)","0-0,0-0",1
205,96,"(56, 8, 32)","0-0-1,1,0-1",9
205,104,"(8, 24, 72)","2-3,0,0-0-1-1-1",1
205,104,"(8, 48, 48)","1,0-0,0-0",2
205,108,"(4, 48, 8, 48)","3,0-0,1,0-0",8
205,108,"(12, 24, 24, 48)","1-2,0,0,0-0",1
205,108,"(12, 48, 48)","1-2,0-0,0-0",1
205,108,"(24, 12, 24, 48)","0,1-2,0,0-0",1
205,128,"(4, 4, 24, 96)","3,2,0,0-0-0-0",1
205,128,"(4, 4, 72, 24, 24)","2,3,0-0-0,0,0",1
205,128,"(4, 4, 72, 24, 24)","3,2,0-0-0,0,0",2
205,128,"(4, 72, 4, 24, 24)","3,0-0-0,2,0,0",1
205,128,"(8, 24, 96)","1,0,0-0-0-0",4
205,136,"(8, 96, 32)","1,0-0-0-0,0-1",1
205,140,"(4, 80, 24, 8, 24)","3,0-0-0-1,0,1,0",2
205,144,"(8, 48, 8, 80)","1,0-0,2-3,0-0-0-1",1
205,144,"(60, 24, 60)","0-0-1-3,0,0-0-1-2",1
205,152,"(8, 24, 72, 48)","2-3,0,0-0-0,0-0",1
205,152,"(32, 36, 84)","0-1,0-1-2,0-0-0-1-3",2
205,160,"(4, 52, 8, 96)","2,0-0-3,1,0-0-0-0",1
205,160,"(8, 24, 24, 104)","2-3,0,0,0-0-0-0-1",1
205,168,"(4, 36, 24, 104)","3,0-1-2,0,0-0-0-0-1",1
205,168,"(8, 96, 32, 8, 24)","1,0-0-0-0,0-1,1,0",1
205,176,"(4, 36, 24, 8, 104)","2,0-1-3,0,1,0-0-0-0-1",1
205,184,"(8, 96, 24, 56)","2-3,0-0-0-0,0,0-0-1",2
205,192,"(4, 4, 96, 8, 80)","2,3,0-0-0-0,1,0-0-0-1",16
205,192,"(4, 4, 96, 8, 80)","3,2,0-0-0-0,1,0-0-0-1",1
205,192,"(4, 96, 4, 8, 80)","2,0-0-0-0,3,1,0-0-0-1",3
205,208,"(8, 8, 24, 24, 144)","1,2-3,0,0,0-0-0-0-0-0",1
205,208,"(28, 72, 8, 100)","0-2,0-0-0,1,0-0-0-0-3",1
205,216,"(4, 96, 4, 32, 80)","2,0-0-0-0,3,0-1,0-0-0-1",1
205,216,"(12, 12, 48, 144)","1-2,1-3,0-0,0-0-0-0-0-0",3
205,224,"(16, 16, 48, 144)","1-2-3,1-1,0-0,0-0-0-0-0-0",2
205,232,"(32, 48, 152)","0-1,0-0,0-0-0-0-0-0-1",1
205,232,"(232,)",0-0-0-0-0-0-0-0-0-1-1,1
205,240,"(48, 48, 144)","0-1-1-2-3,0-0,0-0-0-0-0-0",1
205,240,"(240,)",0-0-0-0-0-0-0-0-0-0,1
205,264,"(72, 48, 144)","0-0-1-1-2-3,0-0,0-0-0-0-0-0",3
205,272,"(64, 16, 48, 144)","0-0-1-2-3,1-1,0-0,0-0-0-0-0-0",2
205,296,"(8, 144, 24, 72, 48)","2-3,0-0-0-0-0-0,0,0-0-0,0-0",3
205,320,"(48, 32, 48, 192)","0-1-1-1,0-2-3,0-0,0-0-0-0-0-0-0-0",1
206,16,"(16,)",2,3
206,48,"(16, 32)","2,1-3",1
206,64,"(8, 8, 48)","3,4,0",4
206,64,"(8, 8, 48)","4,3,0",1
206,72,"(8, 16, 48)","4,2,0",3
206,72,"(16, 8, 48)","2,4,0",1
206,80,"(8, 24, 48)","3,1,0",1
206,80,"(24, 8, 48)","1,3,0",2
206,80,"(32, 48)","1-3,0",14
206,80,"(32, 48)","1-4,0",20
206,80,"(48, 32)","0,1-3",6
206,80,"(48, 32)","0,1-4",11
206,96,"(8, 24, 64)","3,1,0-2",5
206,96,"(8, 24, 64)","4,1,0-2",1
206,96,"(48, 16, 32)","0,2,1-3",22
206,96,"(48, 16, 32)","0,2,1-4",18
206,128,"(48, 48, 32)","1-2-3,0,1-4",1
206,144,"(48, 96)","0,0-1-1",2
206,152,"(8, 24, 24, 96)","3,1,1,0-0",1
206,152,"(8, 24, 24, 96)","4,1,1,0-0",1
206,152,"(24, 8, 24, 96)","1,4,1,0-0",1
206,160,"(8, 24, 8, 24, 96)","4,1,3,1,0-0",1
206,160,"(24, 8, 8, 24, 96)","1,4,3,1,0-0",3
206,160,"(48, 16, 96)","0,3-4,0-0",2
206,184,"(48, 24, 16, 96)","0,1,3-4,0-0",1
206,208,"(24, 16, 48, 120)","1,3-4,0,0-0-1",1
206,208,"(64, 144)","0-2,0-0-0",1
206,240,"(24, 8, 48, 48, 64, 48)","1,4,0,0,0-2,0",1
206,240,"(32, 16, 96, 96)","1-3,2,0-0,0-0",1
206,240,"(32, 48, 16, 48, 48, 48)","1-3,0,2,0,0,0",1
206,248,"(8, 96, 24, 120)","3,0-0,1,0-0-1",2
206,272,"(24, 96, 8, 144)","1,0-0,3,0-0-0",1
206,312,"(16, 144, 24, 72, 56)","2,0-0-0,1,0-1,0-3",1
206,320,"(16, 64, 48, 192)","3-4,1-1-2,0,0-0-0-0",1
206,544,"(32, 32, 96, 384)","1-3,1-4,0-0,0-0-0-0-0-0-0-0",1
208,16,"(4, 12)","11,3",1
208,64,"(22, 10, 32)","5-8-10,7-11,0-9-12",2
209,112,"(4, 4, 96, 8)","9,8,0,7",1
209,112,"(4, 4, 104)","8,9,0-7",1
209,112,"(4, 4, 104)","9,8,0-7",1
210,144,"(48, 96)","1,1-2",1
210,336,"(48, 48, 48, 96, 96)","2,2,2,0,0",1
210,488,"(8, 96, 288, 96)","6,0,0-0-0,1-2",1
210,488,"(8, 96, 288, 96)","7,0,0-0-0,1-2",1
211,72,"(24, 48)","1,1-2",2
212,12,"(4, 8)","4,2",3
212,24,"(8, 4, 12)","2,3,1",2
212,24,"(12, 8, 4)","1,2,4",1
212,48,"(4, 12, 32)","3,1,0-2",3
212,48,"(12, 4, 32)","1,3,0-2",6
212,48,"(12, 4, 32)","1,4,0-2",2
212,52,"(8, 12, 32)","2,1,0-2",5
212,52,"(12, 8, 32)","1,2,0-2",1
212,52,"(20, 32)","1-2,0-2",1
212,56,"(4, 12, 8, 32)","3,1,2,0-2",1
212,56,"(4, 20, 32)","3,1-2,0-2",7
212,56,"(8, 4, 12, 32)","2,3,1,0-2",15
212,56,"(8, 4, 12, 32)","2,4,1,0-2",5
212,56,"(8, 12, 4, 32)","2,1,3,0-2",20
212,56,"(8, 12, 4, 32)","2,1,4,0-2",9
212,56,"(8, 16, 32)","2,1-3,0-2",3
212,56,"(12, 12, 32)","1,2-3,0-2",1
212,56,"(12, 12, 32)","2-3,1,0-2",2
212,60,"(32, 28)","0-2,1-1-4",1
212,68,"(20, 4, 12, 32)","1-2,3,1,0-2",1
212,68,"(20, 12, 4, 32)","1-2,1,4,0-2",1
212,68,"(20, 16, 32)","1-2,1-3,0-2",1
212,84,"(12, 16, 48, 8)","1,1-4,0-0,2",2
212,124,"(24, 100)","1-2-3,0-0-0-1-2-2",1
212,160,"(12, 12, 12, 24, 100)","2-3,1,1,0,0-0-0-0-4",1
212,164,"(8, 48, 108)","2,0-1-1,0-0-0-0-1",1
212,164,"(12, 8, 36, 108)","1,2,0-1,0-0-0-0-1",5
212,176,"(20, 4, 8, 48, 96)","1-2,3,2,0-0,0-0-0-0",1
213,12,"(4, 8)","4,2",1
213,20,"(8, 12)","2,1",2
213,20,"(12, 8)","1,2",4
213,20,"(20,)",1-2,6
213,24,"(8, 12, 4)","2,1,3",1
213,24,"(8, 12, 4)","2,1,4",6
213,24,"(12, 8, 4)","1,2,3",2
213,24,"(12, 8, 4)","1,2,4",8
213,32,"(4, 8, 20)","4,2,1-2",1
213,48,"(24, 8, 16)","0,2,2-2",1
213,56,"(4, 12, 8, 32)","4,1,2,0-2",1
213,56,"(8, 12, 4, 32)","2,1,3,0-2",1
213,56,"(8, 12, 4, 32)","2,1,4,0-2",1
213,60,"(12, 12, 36)","1,1,0-1",1
213,60,"(16, 12, 32)","1-3,1,0-2",2
213,72,"(12, 24, 36)","1,1-2-4,0-1",1
213,80,"(12, 24, 44)","2-4,0,0-1-2",3
213,88,"(12, 4, 4, 12, 56)","1,3,4,1,0-0-2",1
213,88,"(12, 8, 12, 56)","1,3-4,1,0-0-2",1
213,104,"(12, 24, 24, 44)","2-4,0,0,0-1-2",1
213,120,"(12, 12, 24, 72)","2-3,1,0,0-0-0",1
213,124,"(24, 100)","1-2-3,0-0-0-1-2-2",2
213,140,"(12, 4, 32, 92)","1,4,0-2,0-0-0-1-2",7
213,164,"(8, 48, 108)","2,0-1-1,0-0-0-0-1",4
213,164,"(12, 8, 36, 108)","1,2,0-1,0-0-0-0-1",5
